
Matrix k: 0

195645.00,195978.00,195434.00,196095.00,181183.00,195703.00,196595.00,195818.00,195926.00,196425.00,196471.00,195967.00,196387.00,
195929.00,195592.00,196240.00,196436.00,196241.00,181552.00,195859.00,196866.00,195239.00,196166.00,197070.00,195415.00,196800.00,
195878.00,196314.00,196116.00,195704.00,196378.00,196092.00,180673.00,194830.00,196065.00,196087.00,196482.00,195912.00,196311.00,
195970.00,196144.00,196296.00,195798.00,196170.00,195994.00,196207.00,181459.00,195687.00,195865.00,196224.00,195647.00,196662.00,
196139.00,195720.00,195969.00,195661.00,196181.00,195785.00,196718.00,196039.00,180754.00,195868.00,196505.00,196473.00,195743.00,
195810.00,196760.00,196480.00,195601.00,195510.00,195919.00,196302.00,196385.00,196264.00,180609.00,195638.00,195880.00,196613.00,
195842.00,195796.00,196421.00,195892.00,195557.00,196194.00,196355.00,195920.00,195308.00,196146.00,180889.00,195271.00,196025.00,
197280.00,195858.00,196242.00,196226.00,196695.00,195006.00,195114.00,195455.00,196488.00,196518.00,196087.00,181971.00,196923.00,
196548.00,195957.00,195833.00,196640.00,195967.00,196334.00,195753.00,195002.00,196620.00,195712.00,196195.00,195818.00,180890.00,

Matrix k: 1

78409.00,28296.00,28710.00,29462.00,30555.00,31022.00,32565.00,33677.00,35532.00,40248.00,42338.00,44647.00,47793.00,
28435.00,26628.00,12212.00,12602.00,13073.00,13455.00,14330.00,15371.00,16219.00,18683.00,20242.00,22586.00,25332.00,
28936.00,11893.00,27486.00,13260.00,13829.00,14428.00,14879.00,15450.00,17188.00,19098.00,20703.00,22796.00,25490.00,
29403.00,12380.00,13115.00,28452.00,14652.00,15249.00,15998.00,16707.00,17383.00,19914.00,21450.00,23345.00,25762.00,
30395.00,12947.00,13540.00,14801.00,29790.00,16583.00,17442.00,18011.00,18810.00,20055.00,21857.00,23909.00,26795.00,
30908.00,13697.00,14532.00,15287.00,16840.00,31473.00,19314.00,20153.00,20828.00,22116.00,22479.00,24631.00,27374.00,
32293.00,14447.00,14877.00,16172.00,17404.00,19194.00,33334.00,22660.00,23555.00,24686.00,25023.00,25644.00,27742.00,
