
Matrix k: 0

36249.00,36221.00,36327.00,36122.00,0.00,36143.00,36157.00,35954.00,36528.00,36188.00,36300.00,36379.00,36094.00,
36268.00,36591.00,36264.00,36001.00,36353.00,0.00,36198.00,36129.00,36264.00,36069.00,35858.00,36495.00,36373.00,
36273.00,36109.00,36200.00,36274.00,36186.00,36510.00,0.00,36002.00,35836.00,36408.00,36410.00,36226.00,36011.00,
36092.00,36238.00,36383.00,36099.00,36315.00,36662.00,36466.00,0.00,35944.00,36157.00,36341.00,36377.00,36414.00,
35975.00,36246.00,36281.00,36319.00,36164.00,36333.00,35944.00,36462.00,0.00,36106.00,36273.00,36317.00,36450.00,
35923.00,36159.00,36183.00,36336.00,36363.00,36093.00,36125.00,36197.00,35874.00,0.00,36218.00,36004.00,36388.00,
36160.00,36104.00,35992.00,36362.00,36007.00,36167.00,35884.00,36454.00,36357.00,35964.00,0.00,36189.00,36234.00,
35965.00,36198.00,36193.00,36040.00,36262.00,36399.00,35913.00,36078.00,36220.00,36203.00,36428.00,0.00,36174.00,
36279.00,36080.00,36247.00,36237.00,36145.00,36399.00,36137.00,36085.00,36191.00,36142.00,36082.00,36061.00,0.00,

Matrix k: 1

0.00,6524.00,6716.00,6780.00,6875.00,7115.00,7440.00,7553.00,7757.00,8736.00,8824.00,9585.00,10145.00,
6535.00,0.00,3514.00,3563.00,3783.00,3830.00,4021.00,4069.00,4410.00,4752.00,5227.00,5402.00,5914.00,
6594.00,3642.00,0.00,3832.00,3741.00,4007.00,4141.00,4182.00,4478.00,4765.00,5163.00,5500.00,6061.00,
6639.00,3634.00,3763.00,0.00,4084.00,4171.00,4269.00,4425.00,4592.00,4933.00,5292.00,5632.00,6183.00,
6952.00,3734.00,4019.00,4132.00,0.00,4316.00,4546.00,4750.00,5019.00,5195.00,5474.00,5979.00,6273.00,
7150.00,3924.00,3832.00,4191.00,4572.00,0.00,4923.00,5101.00,5203.00,5417.00,5494.00,6026.00,6531.00,
7373.00,3935.00,4064.00,4398.00,4500.00,4966.00,0.00,5607.00,5703.00,6048.00,6238.00,6176.00,6647.00,
7580.00,4269.00,4216.00,4501.00,4688.00,5163.00,5546.00,0.00,6181.00,6781.00,6607.00,6968.00,6874.00,
7783.00,4308.00,4444.00,4614.00,4824.00,5243.00,5563.00,6432.00,0.00,7437.00,7319.00,7320.00,7478.00,
8485.00,4754.00,4770.00,4958.00,5172.00,5526.00,5915.00,6515.00,7222.00,0.00,8472.00,8311.00,8537.00,
8987.00,5024.00,5114.00,5260.00,5381.00,5654.00,6005.00,6735.00,7490.00,8334.00,0.00,8748.00,8847.00,
9384.00,5473.00,5521.00,5639.00,5940.00,6013.00,6061.00,6783.00,7508.00,8500.00,8893.00,0.00,9292.00,
10043.00,6007.00,6059.00,6246.00,6306.00,6530.00,6569.00,6760.00,7388.00,8282.00,8795.00,9222.00,0.00,

Matrix k: 2

0.00,17.88,18.50,18.85,19.09,19.59,20.46,21.17,21.32,24.20,24.48,26.45,27.98,
17.93,0.00,9.70,9.90,10.51,10.71,11.07,11.24,12.15,13.21,14.33,15.11,16.29,
18.06,10.00,0.00,10.64,10.32,11.00,11.46,11.48,12.49,13.16,14.13,15.20,16.82,
18.53,10.08,10.35,0.00,11.25,11.45,11.79,12.21,12.72,13.69,14.70,15.77,17.10,
19.18,10.31,11.06,11.44,0.00,11.94,12.57,13.21,13.74,14.36,15.08,16.44,17.38,
19.71,10.72,10.57,11.64,12.58,0.00,13.60,14.12,14.35,15.02,15.32,16.51,17.96,
20.33,10.90,11.23,12.12,12.44,13.60,0.00,15.57,15.91,16.61,17.13,17.05,18.46,
21.00,11.78,11.59,12.47,12.91,14.08,15.21,0.00,17.20,18.75,18.18,19.15,18.88,
21.63,11.89,12.25,12.70,13.34,14.43,15.48,17.64,0.00,20.60,20.18,20.16,20.52,
23.62,13.15,13.18,13.64,14.22,15.31,16.37,18.00,20.13,0.00,23.39,23.08,23.46,
24.85,13.92,14.21,14.47,14.94,15.63,16.73,18.48,20.60,23.17,0.00,24.17,24.42,
26.09,15.12,15.25,15.65,16.38,16.52,16.88,18.80,20.73,23.48,24.41,0.00,25.69,
27.68,16.65,16.72,17.24,17.45,17.94,18.18,18.73,20.41,22.92,24.38,25.57,0.00,

Matrix k: 3

38.45,0.05,0.44,0.32,0.09,0.13,0.14,0.17,0.31,0.58,0.38,0.36,0.30,
0.05,0.00,0.30,0.18,0.20,0.02,0.17,0.54,0.27,0.06,0.42,0.01,0.36,
0.44,0.30,0.00,0.29,0.74,0.43,0.23,0.11,0.24,0.03,0.08,0.05,0.11,
0.32,0.18,0.29,0.00,0.19,0.19,0.34,0.26,0.02,0.05,0.24,0.13,0.14,
0.09,0.20,0.74,0.19,0.00,0.64,0.14,0.30,0.40,0.13,0.14,0.05,0.07,
0.13,0.02,0.43,0.19,0.64,0.00,0.00,0.04,0.08,0.29,0.31,0.01,0.02,
0.14,0.17,0.23,0.34,0.14,0.00,0.00,0.37,0.44,0.24,0.40,0.17,0.28,
0.17,0.54,0.11,0.26,0.30,0.04,0.37,0.00,0.44,0.76,0.29,0.35,0.14,
0.31,0.27,0.24,0.02,0.40,0.08,0.44,0.44,0.00,0.47,0.42,0.57,0.10,
0.58,0.06,0.03,0.05,0.13,0.29,0.24,0.76,0.47,0.00,0.22,0.40,0.55,
0.38,0.42,0.08,0.24,0.14,0.31,0.40,0.29,0.42,0.22,0.00,0.24,0.04,
0.36,0.01,0.05,0.13,0.05,0.01,0.17,0.35,0.57,0.40,0.24,0.00,0.11,
0.30,0.36,0.11,0.14,0.07,0.02,0.28,0.14,0.10,0.55,0.04,0.11,0.00,

Matrix k: 0

0.00,45533.00,45643.00,45098.00,45041.00,45437.00,45431.00,44818.00,45484.00,45158.00,45112.00,45410.00,45377.00,
45506.00,0.00,45262.00,45115.00,44925.00,44555.00,45337.00,45246.00,45345.00,44996.00,45536.00,44865.00,45439.00,
45635.00,45607.00,0.00,45124.00,45393.00,45324.00,45213.00,45344.00,44867.00,45248.00,45535.00,45144.00,44997.00,
44879.00,45074.00,45425.00,0.00,45340.00,45575.00,45271.00,45195.00,45045.00,45007.00,45062.00,44796.00,45352.00,
45556.00,45125.00,45285.00,45131.00,0.00,45105.00,45223.00,44923.00,45631.00,45223.00,45338.00,45298.00,45130.00,
45467.00,45745.00,45416.00,45033.00,45413.00,0.00,45223.00,45165.00,45316.00,45256.00,45067.00,45692.00,45278.00,
45280.00,45190.00,45228.00,45230.00,45189.00,45650.00,0.00,45147.00,44954.00,45429.00,45439.00,45352.00,45028.00,
45165.00,45376.00,45469.00,45126.00,45275.00,45759.00,45689.00,0.00,44943.00,45154.00,45290.00,45373.00,45417.00,
45014.00,45353.00,45467.00,45058.00,45347.00,45335.00,45108.00,45644.00,0.00,45113.00,45369.00,45202.00,45417.00,
45017.00,45290.00,45247.00,45441.00,45381.00,45094.00,45159.00,45170.00,44698.00,0.00,45177.00,45083.00,45259.00,
44963.00,45318.00,45139.00,45306.00,45049.00,45106.00,45082.00,45523.00,45462.00,45065.00,0.00,45111.00,45447.00,
45117.00,45130.00,45332.00,45054.00,45284.00,45230.00,44838.00,45071.00,45233.00,45317.00,45495.00,0.00,45289.00,
45364.00,45065.00,45431.00,45396.00,45221.00,45564.00,45140.00,45039.00,45281.00,45177.00,45109.00,45167.00,0.00,

Matrix k: 1

0.00,8148.00,8465.00,8482.00,8603.00,8955.00,9265.00,9507.00,9659.00,10958.00,11105.00,11978.00,12576.00,
8222.00,0.00,4411.00,4479.00,4752.00,4796.00,4979.00,5130.00,5515.00,5937.00,6476.00,6733.00,7399.00,
8283.00,4533.00,0.00,4769.00,4700.00,4991.00,5219.00,5249.00,5607.00,6030.00,6435.00,6914.00,7548.00,
8369.00,4527.00,4694.00,0.00,5119.00,5252.00,5324.00,5522.00,5725.00,6228.00,6650.00,7104.00,7697.00,
8775.00,4639.00,4967.00,5152.00,0.00,5393.00,5676.00,5913.00,6225.00,6486.00,6823.00,7410.00,7807.00,
8883.00,4888.00,4820.00,5188.00,5700.00,0.00,6101.00,6376.00,6554.00,6824.00,6904.00,7518.00,8120.00,
9246.00,4886.00,5060.00,5459.00,5624.00,6227.00,0.00,7012.00,7154.00,7532.00,7738.00,7707.00,8251.00,
9481.00,5345.00,5305.00,5558.00,5851.00,6445.00,6990.00,0.00,7789.00,8378.00,8287.00,8665.00,8509.00,
9789.00,5414.00,5587.00,5704.00,6083.00,6536.00,7029.00,8023.00,0.00,9233.00,9206.00,9201.00,9354.00,
10650.00,5924.00,6004.00,6181.00,6477.00,6864.00,7391.00,8118.00,9056.00,0.00,10526.00,10420.00,10574.00,
